"individuo","outfit","z.outfit","infit","z.infit","Zh"
231,0.771226533799161,-0.526223765409416,0.960152079265712,-0.146880209307208,0.372669784231266
232,1.18564458438241,0.485851424425961,0.941113805586297,-0.0606636288916206,0.0030745478020567
233,1.11013701847361,0.643356255995577,1.08866938772752,0.615685498155388,-0.591595073202007
234,0.724344654616015,-1.31859381270411,0.774867538672102,-1.24345441970577,1.2214046533135
235,0.301203595063183,-0.327456002439371,0.566428810087679,-0.788349985893445,0.814872490495986
236,0.683135751750237,-0.887259966028162,0.848523622247348,-0.807101720320239,0.896536729192472
237,0.835234492400396,-0.922694950777863,0.840826594849838,-1.09475300781844,1.03493284459616
238,1.00638284190078,0.0950984413066299,1.02588724538211,0.223452264007549,-0.133636282513211
239,0.401611607011663,-0.813866004446718,0.658720498664514,-1.09902334284056,1.07636019994859
240,1.05756018747938,0.280867983395826,1.11235714109839,0.655052557505616,-0.522471100726681
241,0.808235012905221,-0.625205867904458,0.895384703909954,-0.608499931955115,0.66463918638976
242,0.580900247948966,-1.07620930767756,0.747372704210269,-1.30835679629546,1.23399398393696
243,0.717189525213587,-1.58204822203701,0.768973538842683,-1.67051200435962,1.56487193864137
244,0.880148429200081,-0.111617825200734,1.00165963220307,0.0843844781743139,0.0559925417992126
245,1.08054272252597,0.475903120916306,1.07744183494422,0.526644650645589,-0.462306917659434
246,0.375081555609591,-0.941311105498192,0.636778936162015,-1.26823977492993,1.21372645252705
247,1.55769593025298,2.50772388799223,1.33249127033732,2.0808896599362,-2.45364737331391
248,1.03675227207296,0.254562673872321,1.01367501932105,0.141852774556835,-0.131170254235381
249,0.698780850048875,-1.81443596371753,0.75708042053228,-1.76051490178566,1.67003115859784
250,0.766385865770974,-1.08677394580619,0.808944924118468,-1.27747508455182,1.19820709280163
251,0.590852021882805,-0.308882950591466,0.805381452161922,-0.483941675955678,0.568485883330659
252,0.87577526737851,-0.411543466424422,0.992442217054767,0.00689832759054634,0.200665100600188
253,1.03176917217857,0.288639385147737,0.917656488534075,-0.162183430317095,0.145559843576833
254,0.896183886651775,-0.488292754958445,0.903924684342396,-0.538912805473707,0.56144367433874
255,1.00637475771334,0.0973782306257376,0.956973185268393,-0.254768915635201,0.220002019010251
256,0.433328127366734,-0.200361142378956,0.585444447442938,-0.832889646272327,0.765975268465456
257,0.993338849184893,0.0643116653337635,1.08047223285734,0.540099326020158,-0.347668677815361
258,1.21522885735605,0.651911922179536,1.14732211491271,0.756152550634322,-0.759086007731586
259,1.42235056836091,1.32152435692343,1.12513986530488,0.730504273339519,-0.900630367941977
260,0.479112428206139,-0.578041996225991,0.760991972879426,-0.67497812291854,0.776820620748592
261,1.16071249715433,0.915184156373134,1.14245131725081,0.966615839607298,-0.944340606559049
262,0.663574472933453,-0.408780489407674,0.905491373054868,-0.260437046074236,0.42873621715296
263,0.959302614130722,-0.133298187689632,0.963293026368967,-0.151869506018539,0.199876057765438
264,0.85801724600032,0.0308685808136734,0.971477652314961,0.0127233246499419,0.0678789218973159
265,0.76525900754011,-0.808638560869575,0.832501699468455,-1.00602936762727,0.960976058876204
266,0.738247834012628,0.206274985998646,0.987150556641423,0.145975292590519,0.0301026879051246
267,0.687040119387121,-0.911217285195171,0.848743620067375,-0.79601216729345,0.890881679251515
268,0.564683614367681,-1.37805158487122,0.714220978887237,-1.62782381437072,1.4933259389269
